"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mxf"
"remanei_genome_00002670_latens_genome_00001221",400.714548418185,-0.213225414453666,0.293984192601882,-0.72529550846436,0.468270760631847,0.529198769042622,0
"remanei_genome_00018230_latens_genome_00011463",5053.98213217882,6.30418185804207,0.549384135486088,11.4749980038361,1.76181741616115e-30,1.32092039442836e-29,1
"remanei_genome_00019535_latens_genome_00021773",2513.01846251072,5.90295398460029,0.591046463889355,9.98729261614419,1.7324897578057e-23,8.96833942475519e-23,1
"remanei_genome_00002465_latens_genome_00001473",24406.632625293,5.95778778850892,0.527912267161619,11.2855642103974,1.54646102324061e-29,1.1016381230809e-28,1
"remanei_genome_00002469_latens_genome_00001467",4779.13464280869,5.48656681205306,0.576583276871505,9.51565373491707,1.80573911096731e-21,8.48109995875098e-21,1
"remanei_genome_00019575_latens_genome_00021821",7146.74459255246,4.98141315677034,0.511567701235502,9.73754430692084,2.08532649419159e-22,1.01935799650545e-21,1
"remanei_genome_00013235_latens_genome_00009642",8830.71532909848,6.49874359621734,0.539631225982419,12.0429346622522,2.11302570686128e-33,1.77780132780284e-32,1
"remanei_genome_00013236_latens_genome_00009645",7558.55820349517,6.24602800873313,0.587300987874804,10.6351396263352,2.04522170711326e-26,1.24211836649104e-25,1
"remanei_genome_00019563_latens_genome_00021811",4479.03878972322,5.86907141085864,0.598959896912571,9.79877190628562,1.13962749457342e-22,5.62814196290249e-22,1
"remanei_genome_00019557_latens_genome_00021804",6276.86560757599,4.29215550552397,0.512209412503745,8.3796888552738,5.3067801945994e-17,2.04181789263842e-16,1
"remanei_genome_00019558_latens_genome_00021805",9194.15995569059,6.73020568701736,0.71456681113651,9.41858141481976,4.57223327124873e-21,2.10548519774787e-20,1
"remanei_genome_00002405_latens_genome_00001556",21.644307766778,-1.03539202503547,0.567685860173774,-1.82388200530224,0.0681699126818301,0.0929514203383037,0
"remanei_genome_00001093_latens_genome_00003029",21.9957476012289,1.80109625021507,0.352884032342619,5.10393241161553,3.32667128738471e-07,7.88814092300934e-07,1
"remanei_genome_00009394_latens_genome_00013979",164.768203367022,4.41196217474424,0.435801148478427,10.1237965759116,4.33275638565344e-24,2.33374459472741e-23,1
"remanei_genome_00001462_latens_genome_00002638",1095.19265536486,1.28043355074405,0.320287894968464,3.99775817587525,6.39452292802818e-05,0.000127302674392235,1
"remanei_genome_00001687_latens_genome_00002375",4.74794257632145,2.64805978134204,1.17005266935233,2.26319707710921,0.0236235433316972,0.0349011926348366,1
"remanei_genome_00009033_latens_genome_00014412",84374.9073474558,6.38441967023801,0.601692303918404,10.6107716995227,2.65546700487959e-26,1.60330984449295e-25,1
"remanei_genome_00010241_latens_genome_00013016",2.40370631488709,-1.54606225144742,1.04331125470822,-1.48188016229137,0.138372184369784,0.178026414843102,0
"remanei_genome_00010240_latens_genome_00013015",1.98951090118868,0.435518954035676,1.23969653058665,0.35131094045216,0.725355088102041,0.768083599324518,0
"remanei_genome_00002206_latens_genome_00001796",172.776830099307,3.78464620804528,0.261854141842721,14.4532608169264,2.39093086426267e-47,3.87278885950773e-46,1
"remanei_genome_00009029_latens_genome_00014415",242.311018562998,0.571251533023397,0.250150737327183,2.28362921943433,0.0223933310436077,0.0331785997190295,1
"remanei_genome_00002627_latens_genome_00001272",30.7579870524056,0.679523246889834,0.339510315127756,2.00148041638774,0.0453406421547276,0.0638592555961488,0
"remanei_genome_00002836_latens_genome_00001030",8.30891259924883,2.01806307691771,0.683689942146712,2.95172263406598,0.00316006646924914,0.0052367484325654,1
"remanei_genome_00003469_latens_genome_00000327",8.55102886778465,3.68131500938821,0.908616165334263,4.05156230962931,5.08767728756611e-05,0.000102088061293242,1
"remanei_genome_00001292_latens_genome_00002818",362.891404995901,1.40791695005044,0.360348415606105,3.90709904380273,9.3410870545214e-05,0.000182952329300049,1
"remanei_genome_00014136_latens_genome_00018578",74.4935300440726,-0.216401819812312,0.498503074006038,-0.434103280594196,0.6642134433311,0.714060872665926,0
"remanei_genome_00003376_latens_genome_00000460",4.33677145185759,1.53694428329748,0.829028581309931,1.85390988676046,0.0637520532096773,0.0873711543681922,0
"remanei_genome_00003330_latens_genome_00018566",3.0410485195101,0.301212213716693,1.00763722538232,0.298929223860707,0.764994048610632,0.803468133339348,0
"remanei_genome_00003067_latens_genome_00000124",0.133629282844427,-0.376444844181591,2.99359336334346,-0.125750159921904,0.899929695102158,0.918116999379409,0
"remanei_genome_00003622_latens_genome_00000123",54.7199817339078,-0.481034923066069,0.435014202646954,-1.10579130552311,0.268816859109674,0.325371622870444,0
"remanei_genome_00002860_latens_genome_00001001",346.155770609589,2.03247473187545,0.779862915984263,2.60619487119767,0.00915543566515947,0.01431522940286,1
"remanei_genome_00013337_latens_genome_00009764",8.04813470796052,1.20258757156507,0.899894429252098,1.33636516959499,0.181429944995766,0.227537246792113,0
"remanei_genome_00002112_latens_genome_00001917",27.9023540515579,2.11734099931926,0.573357704046437,3.69287965327099,0.000221728968324004,0.000418588262946294,1
"remanei_genome_00003825_latens_genome_00020939",12.4402189255252,1.18200453651101,0.711833344778445,1.66050739991522,0.0968124204842063,0.12824131560794,0
"remanei_genome_00009000_latens_genome_00014447",12.1120596360353,0.49425042718335,0.449380352631782,1.09984876795077,0.271398019835919,0.328049115326594,0
"remanei_genome_00002593_latens_genome_00001307",131.34650678631,3.58608751530214,0.412160997212983,8.70069594054539,3.29854980767538e-18,1.3333210962512e-17,1
"remanei_genome_00003117_latens_genome_00000730",0.231486486787635,1.1224126164305,2.99289366826846,0.375025891608063,0.707641210895342,0.752789913728859,0
"remanei_genome_00008006_latens_genome_00017733",2.95655265833157,2.8769281309206,0.803109118240221,3.58223816114123,0.00034066300111974,0.000630172582867594,1
"remanei_genome_00002154_latens_genome_00001867",5.98413308701172,0.597416538220542,0.754140408697639,0.79218210737739,0.428254499921728,0.489537875623475,0
"remanei_genome_00002596_latens_genome_00001304",13.0113832343206,1.60550063754606,0.600141031324815,2.67520558293091,0.00746834377409481,0.0118023914556367,1
"remanei_genome_00002352_latens_genome_00001620",36.1177350267833,3.39396802369498,0.493160212242718,6.88207998017606,5.89848781204003e-12,1.8292123404174e-11,1
"remanei_genome_00002547_latens_genome_00001362",39.5427662362598,4.02191311326757,0.350693664093206,11.4684510302377,1.9003029500143e-30,1.41762600071067e-29,1
"remanei_genome_00017275_latens_genome_00021659",2862.81006362116,-3.04472516092671,0.14061335348531,-21.6531722305079,5.67375383551003e-104,1.46513781736978e-101,-1
"remanei_genome_00018541_latens_genome_00011825",1130.42243045232,1.71478732942833,0.21761262925782,7.8799991309177,3.27383356163141e-15,1.17605770640949e-14,1
"remanei_genome_00000278_latens_genome_00022448",5792.91942432326,-0.425809766564343,0.191752538823736,-2.22062127143859,0.0263766238331946,0.0387341759440221,-1
"remanei_genome_00013438_latens_genome_00009897",2526.57174812611,-1.17554410905597,0.19819214593159,-5.93133549026578,3.00480530446257e-09,8.09074105240091e-09,-1
"remanei_genome_00013629_latens_genome_00021521",630.036703288977,0.524173703179854,0.227532249113314,2.30373366950198,0.0212375985838577,0.031553272160217,1
"remanei_genome_00004077_latens_genome_00018120",102.694014957998,2.16540703770369,0.539697244503198,4.01226254119008,6.01395616671572e-05,0.000120046682632167,1
"remanei_genome_00014014_latens_genome_00022212",298.800336070542,-0.396534238838358,0.327207560053421,-1.21187370723836,0.22556072820113,0.27749239196379,0
"remanei_genome_00010942_latens_genome_00003571",4.17452825280326,-1.91891545198432,1.44249074281793,-1.33027921429546,0.183426293013988,0.229719106751709,0
"remanei_genome_00016295_latens_genome_00010427",56.868612254765,2.2395661850944,0.520434889328655,4.30325912235318,1.68303814061675e-05,3.53122439878151e-05,1
"remanei_genome_00008892_latens_genome_00014571",5180.40953992296,1.28266460894688,0.607660529193902,2.11082429633601,0.0347874169624928,0.0501153776389178,0
"remanei_genome_00010759_latens_genome_00020561",405.288549413708,-0.0856266968171294,1.04735663235521,-0.0817550528367587,0.934841499006679,0.947400124427297,0
"remanei_genome_00009606_latens_genome_00013710",92.4359024914927,0.236054419596486,1.06774539644479,0.221077440729281,0.825032135369333,0.854495296084798,0
"remanei_genome_00003680_latens_genome_00000063",451.512436663077,0.735499192430174,0.299123200097206,2.45885037399693,0.0139382695166889,0.0212227104059528,1
"remanei_genome_00008542_latens_genome_00015025",2937.01664896732,0.472290318421314,0.304269884103195,1.55220855923137,0.120612328753379,0.156829897404898,0
"remanei_genome_00003427_latens_genome_00000401",131.056625377866,4.49718564800967,0.475038563758954,9.46699066371303,2.88021809050691e-21,1.34196976125353e-20,1
"remanei_genome_00008540_latens_genome_00015027",32.1091915653884,1.23109984841134,0.384076785331528,3.20534824136448,0.00134899161786238,0.00233160760003295,1
"remanei_genome_00003432_latens_genome_00000395",641.009254920481,0.166416195865294,0.385647172349724,0.431524480916923,0.6660870561277,0.71553735917462,0
"remanei_genome_00003466_latens_genome_00000332",40.2889978135782,0.262044912831474,0.682644769022376,0.383867165944524,0.701076903207617,0.747147671132689,0
"remanei_genome_00002489_latens_genome_00001445",741.732207604725,0.977307412853544,0.26314211176124,3.71399091658995,0.000204016119685739,0.000386720561143436,1
"remanei_genome_00002403_latens_genome_00001558",154.39494592172,0.398445601377729,0.691516721828843,0.576190840799867,0.56448619541506,0.621043238830734,0
"remanei_genome_00002397_latens_genome_00001560",473.564711853512,0.512482783028975,0.238618822265074,2.14770477099947,0.0317372161229604,0.0460671644253716,1
"remanei_genome_00002399_latens_genome_00001559",426.87742983698,0.410660300308482,0.725417839437126,0.566101738864219,0.571324621307469,0.627237921258826,0
"remanei_genome_00003437_latens_genome_00000387",125.730270596444,1.50267642117631,0.494654322195048,3.03783137789664,0.00238287250738548,0.00400165232981144,1
"remanei_genome_00011276_latens_genome_00007457",134.339788107305,-0.0142946907954053,0.554564552712144,-0.0257764235479818,0.979435666883012,0.983155344546966,0
"remanei_genome_00003458_latens_genome_00000345",372.339333219896,2.05897841270512,0.362049347372204,5.68701042454414,1.29282567766644e-08,3.36370145314959e-08,1
"remanei_genome_00002934_latens_genome_00000906",572.156067225108,1.09230428862679,0.311290515138563,3.50895461154857,0.000449871670704771,0.000820771303562999,1
"remanei_genome_00003433_latens_genome_00000358",330.696850815527,0.457073024221672,0.347209221050247,1.31641960095157,0.188033247141798,0.234853543169944,0
"remanei_genome_00002490_latens_genome_00001443",326.060559435699,0.357572533163667,0.272906067436649,1.3102403201302,0.190114549643923,0.237342708499312,0
"remanei_genome_00002402_latens_genome_00001557",599.734968534416,1.4095207369025,0.317590992091813,4.43816346181199,9.07297063405893e-06,1.93999760627617e-05,1
"remanei_genome_00002475_latens_genome_00001463",492.280661296357,0.443842606129051,0.273736137396787,1.62142496182625,0.10492653093176,0.138146235645815,0
"remanei_genome_00002936_latens_genome_00000905",77.6930416747605,0.297358712415317,0.270319144948571,1.10002831087636,0.27131978691274,0.32798722530287,0
"remanei_genome_00003124_latens_genome_00000723",95.7738421302487,0.795888317177269,0.3979835333069,1.9998021289075,0.0455216346276478,0.0640940033322905,0
"remanei_genome_00014066_latens_genome_00022260",222.663671348314,-0.225521124865434,0.237589889937971,-0.949203372771089,0.342517186505232,0.401406945399917,0
"remanei_genome_00003109_latens_genome_00000742",231.570224945236,0.0878521017959723,0.307205832312832,0.28597146458636,0.774899977229557,0.811840281987867,0
"remanei_genome_00003450_latens_genome_00000353",74.2453085868817,1.49979068487176,0.319681779873228,4.69151130685805,2.71194281287451e-06,6.04615110265298e-06,1
"remanei_genome_00003638_latens_genome_00000108",4.2924580425269,1.81568193378842,0.854069002633323,2.12591948447981,0.0335099642173381,0.048436146341272,1
"remanei_genome_00002396_latens_genome_00001565",4268.63722760056,-0.718046719033449,0.241819081326692,-2.96935508601733,0.0029842553198253,0.00495886405576217,-1
"remanei_genome_00002635_latens_genome_00001261",1047.77670651376,0.640846078964052,0.3022398737209,2.12032274588572,0.0339788367300615,0.0490399634147964,1
"remanei_genome_00002634_latens_genome_00001263",1343.64577448791,0.426904688165073,0.203857181547158,2.09413612473749,0.0362478558522494,0.0519961765178939,0
"remanei_genome_00002633_latens_genome_00001266",1873.83407842472,0.25282248167332,0.18090374381798,1.3975525123886,0.162247487059326,0.205708550300503,0
"remanei_genome_00002685_latens_genome_00001210",1508.15976769192,0.43971640385977,0.231485719900836,1.89954008414919,0.0574935015146459,0.0795147709664244,0
"remanei_genome_00002686_latens_genome_00001207",1784.94167227818,0.377310108673404,0.120573251334117,3.12930193470401,0.00175222157056334,0.00298968630870706,1
"remanei_genome_00002565_latens_genome_00001341",1466.9430734179,0.498599841967309,0.142033497262129,3.5104383936074,0.000447368459304086,0.000816426158132002,1
"remanei_genome_00003559_latens_genome_00000210",1260.42377643818,0.623575514714691,0.224157756622925,2.7818600797458,0.00540483365011562,0.00870634671950006,1
"remanei_genome_00003560_latens_genome_00000209",448.747373519432,0.688289975060164,0.213332981839515,3.22636457394078,0.00125373547559092,0.00217536632203577,1
"remanei_genome_00002334_latens_genome_00001645",1982.91917894536,0.248210840151206,0.107023431599812,2.3192195993054,0.0203831322848743,0.0303442018094559,1
"remanei_genome_00002333_latens_genome_00001648",1027.51939748336,0.453529508959931,0.143398242540241,3.16272710826745,0.00156298769470498,0.00267872351812361,1
"remanei_genome_00002619_latens_genome_00001280",1098.23409336966,0.317784790120223,0.200283175572878,1.58667740917953,0.112585725362822,0.147305965134169,0
"remanei_genome_00002629_latens_genome_00001270",1850.52973482115,0.45951019732194,0.139440222212427,3.29539203273721,0.000982844625206777,0.00172789180770838,1
"remanei_genome_00002622_latens_genome_00001276",858.789909493411,0.485205837074321,0.128789353317531,3.76743748280218,0.000164931825629976,0.000315889966418387,1
"remanei_genome_00001860_latens_genome_00002197",1.96208994590641,1.21033969965475,1.13540771344889,1.06599566421673,0.286425601888314,0.343895116430283,0
"remanei_genome_00000861_latens_genome_00003295",97.0141929275156,1.11859181896067,0.359594768358431,3.11070103735684,0.00186643798569879,0.00317407918844521,1
"remanei_genome_00000240_latens_genome_00022412",3.60030997888938,0.699087206256936,0.814688359964415,0.858103835296569,0.390835129757053,0.451297112595899,0
"remanei_genome_00000241_latens_genome_00022413",4.34430973430329,1.63629638069401,0.725674598655209,2.25486241867405,0.0241419658787407,0.0356083389520793,1
"remanei_genome_00002065_latens_genome_00001957",207.189111809537,-0.77703134218063,0.213999899453582,-3.63098928627849,0.00028233690608726,0.00052707075975806,-1
"remanei_genome_00013421_latens_genome_00009880",2.11999632002079,0.488371974983786,1.26231781254943,0.386885117304531,0.698841259536712,0.745060772771652,0
"remanei_genome_00008482_latens_genome_00015098",2.48960474742769,-0.926538212840345,0.87207123217725,-1.06245703178066,0.288028254584736,0.345603020513255,0
"remanei_genome_00008483_latens_genome_00015097",335.828693582973,3.4101116443174,0.838674357334325,4.06607357730149,4.78118464327525e-05,9.62689269604139e-05,1
"remanei_genome_00002973_latens_genome_00000869",1.74633344678863,-1.27365728822379,1.16847525245882,-1.09001648562401,0.275705882186661,0.332481238078355,0
"remanei_genome_00002464_latens_genome_00001474",13.8525250906328,1.09429042535941,0.629990325383689,1.73699560337366,0.0823879469228582,0.110652665661146,0
"remanei_genome_00002127_latens_genome_00001895",94.0459555123227,2.05532200761786,0.334664175279143,6.14144614045862,8.17735532258492e-10,2.27434812078853e-09,1
"remanei_genome_00002129_latens_genome_00001893",252.832593295137,1.75056745014969,0.308085691336418,5.6820796920365,1.33066627051041e-08,3.45746646292835e-08,1
"remanei_genome_00000260_latens_genome_00022428",3.37932849018173,-0.70799903546068,0.683048578084564,-1.03652808625425,0.299955843405638,0.357633304818863,0
"remanei_genome_00016370_latens_genome_00017031",4.67772062458263,-0.0567182056115876,0.767164864263727,-0.0739322253320632,0.941064313899982,0.951982191279867,0
"remanei_genome_00016454_latens_genome_00017145",352.544020416365,0.378141268205178,0.24904839786932,1.5183445123128,0.1289275718949,0.166914716101496,0
"remanei_genome_00012320_latens_genome_00008583",55.1793365720468,-0.031098031967092,0.370346038102492,-0.0839702029119201,0.933080122706875,0.945972056452089,0
"remanei_genome_00012327_latens_genome_00008592",13.3388015766332,-0.169682632959761,0.336809666779073,-0.503793832826842,0.614406261929635,0.667333760834033,0
"remanei_genome_00012157_latens_genome_00008411",1710.99586704858,0.0820775657797867,0.222262686604052,0.369281803589475,0.711917687190793,0.756599185088878,0
"remanei_genome_00018359_latens_genome_00011607",9163.17060614246,6.60389171375969,0.629634783538386,10.4884480438763,9.7618604793377e-26,5.7341322185716e-25,1
"remanei_genome_00008821_latens_genome_00014674",9710.34364951738,6.27959607494903,0.502289261533752,12.5019516757618,7.28407618591958e-36,6.96160676331161e-35,1
"remanei_genome_00016427_latens_genome_00017106",23.2352278814806,0.320509165301149,0.374080726370826,0.856791442880776,0.391560155689894,0.452017690045039,0
"remanei_genome_00016438_latens_genome_00017116",0.529362219155925,-0.298498499360723,2.10011326418023,-0.142134476483696,0.886973786321314,0.906966494267637,0
"remanei_genome_00016367_latens_genome_00017028",654.412245449843,-2.27101812096628,0.270221383829309,-8.40428721363079,4.30468025766516e-17,1.6610128304577e-16,-1
"remanei_genome_00011272_latens_genome_00007453",5304.92574210701,6.51284670189308,0.659620974077366,9.87361978748905,5.41735882832163e-23,2.7265477641193e-22,1
"remanei_genome_00011166_latens_genome_00007333",345.960611282927,0.00262623259444829,0.233793289515758,0.0112331393252897,0.991037440051143,0.992663788229655,0
"remanei_genome_00007244_latens_genome_00018922",5.91216416195726,-2.12135202689913,0.927222387086742,-2.28785678219467,0.022145862819371,0.0328373063094648,-1
"remanei_genome_00007246_latens_genome_00018928",15.1168072991201,-4.0630961107756,0.658024284811133,-6.17469021214285,6.62933260619564e-10,1.85571561884501e-09,-1
"remanei_genome_00007231_latens_genome_00010201",10.5243387397007,-3.24755367138567,0.685252943639078,-4.73920426250099,2.14559133294452e-06,4.82677172370229e-06,-1
"remanei_genome_00016452_latens_genome_00017143",424.594669051709,-0.0358724865094208,0.260994577152078,-0.137445332776084,0.890678800656273,0.910131263618632,0
"remanei_genome_00016453_latens_genome_00017142",137.229227827885,-0.0126648773431503,0.722106234091312,-0.0175388007265823,0.986006779096959,0.988492693194538,0
"remanei_genome_00016448_latens_genome_00017137",638.161731098375,-4.32808295489931,0.263079064321112,-16.4516434101974,8.1623106632475e-61,2.43023298417045e-59,-1
"remanei_genome_00013926_latens_genome_00020267",4.10913200748689,1.5283996279977,0.720752170481234,2.12056194985471,0.0339586830401243,0.0490161448847457,1
"remanei_genome_00017678_latens_genome_00010837",62.1514085053458,0.944134563557853,0.224367398048718,4.20798463488376,2.57658381677358e-05,5.31464938427582e-05,1
"remanei_genome_00002587_latens_genome_00001315",37.3002998203539,3.36089900816596,0.71672643911456,4.68923542477099,2.74227745275408e-06,6.11073707858974e-06,1
"remanei_genome_00003020_latens_genome_00000759",1.28588605711037,0.668700847434984,2.33676189836657,0.286165590042535,0.774751297329069,0.811747848044222,0
"remanei_genome_00002495_latens_genome_00001438",21.1001231350697,2.30733862137487,0.453719076944049,5.08539036294346,3.66870711531041e-07,8.68077517962787e-07,1
"remanei_genome_00007658_latens_genome_00020251",5.86800697808079,-0.462242408738799,0.77474175229163,-0.596640632019017,0.550747337256758,0.608177240516755,0
"remanei_genome_00003660_latens_genome_00000313",1.6998850538145,1.29159437016845,1.55039795012185,0.833072805641247,0.404803669572888,0.465824293000663,0
"remanei_genome_00003477_latens_genome_00000312",0.544844981878148,1.16645327337224,2.9795704581917,0.391483702009906,0.695439733277245,0.742259338561867,0
"remanei_genome_00003500_latens_genome_00000291",12.9882582150017,2.35899433224573,0.746678492658457,3.15931737078273,0.00158139178221719,0.00270922797290283,1
"remanei_genome_00003277_latens_genome_00000520",9.95547597029156,1.4175858470213,0.769019324853923,1.84336830194816,0.0652752548829057,0.0892491724435045,0
"remanei_genome_00003476_latens_genome_00000315",1.82604296058791,1.63907142167516,1.16745826905522,1.40396574774497,0.160329049458253,0.203410664788872,0
"remanei_genome_00013625_latens_genome_00021516",2.69949705679742,-0.0909563665448562,0.835722577909661,-0.108835598019093,0.913332888377901,0.930095102771003,0
"remanei_genome_00002548_latens_genome_00001361",6.29458802536294,3.07036090795006,1.20811717423737,2.54144297707566,0.0110395952270084,0.0170606151120116,1
"remanei_genome_00006867_latens_genome_00012668",26.876182660368,-0.0501695350001752,0.651433596802456,-0.0770140429453302,0.938612373492871,0.950002785201045,0
"remanei_genome_00001576_latens_genome_00002504",46.7697163042313,1.21328697379581,0.457963513724671,2.64930925157772,0.00806564888223817,0.0127059518055718,1
"remanei_genome_00014253_latens_genome_00018429",1.13512631231223,0.192327804593951,1.24942513711985,0.153933035985895,0.877662535584249,0.899145426895266,0
"remanei_genome_00008744_latens_genome_00014772",12.0855014828917,0.73956504477732,0.482340881366008,1.53328294023688,0.125206156119398,0.162414489960206,0
"remanei_genome_00004581_latens_genome_00006929",8.41737019271542,-2.18828889840719,0.54146085486336,-4.04145355800358,5.3120902391118e-05,0.000106368547167899,-1
"remanei_genome_00014087_latens_genome_00018642",9.54854228767586,-1.37570262479166,0.607040042991855,-2.26624691513162,0.0234362696381826,0.0346359485693943,-1
"remanei_genome_00014254_latens_genome_00018428",0.292458808396763,0.513033722939047,2.98572321406716,0.171828962752442,0.863571995176849,0.887664051038463,0
"remanei_genome_00014255_latens_genome_00018427",16.9618483994264,-0.466219875377133,0.533787396653442,-0.873418664996736,0.382434921072188,0.442815911025036,0
"remanei_genome_00014092_latens_genome_00018636",10.8699762218893,0.534099608969868,0.491608880945468,1.08643197808526,0.277287920130917,0.334208975093614,0
"remanei_genome_00004570_latens_genome_00014588",165.26660310091,-3.17996027785688,0.410274136748937,-7.75081827739687,9.13022687213989e-15,3.20440895031611e-14,-1
"remanei_genome_00000080_latens_genome_00019962",32.0522789644828,3.34575747624851,0.483957841427614,6.91332423993576,4.73426153663755e-12,1.47566536476251e-11,1
"remanei_genome_00000081_latens_genome_00019963",20.7744699855599,1.41781609209649,0.819953924702016,1.72914117413578,0.0837838315898336,0.112392536522306,0
"remanei_genome_00001992_latens_genome_00002042",324210.149634766,2.49192703141534,0.465152148104211,5.3572299764099,8.45075275648385e-08,2.0928939139444e-07,1
"remanei_genome_00002534_latens_genome_00001373",77.4840913874188,0.74279354843468,0.644777749466813,1.15201485945959,0.249314967250063,0.304096773570156,0
"remanei_genome_00001286_latens_genome_00002833",7.40633009678196,3.3767071129085,0.613584115185942,5.50325053947202,3.72851970494762e-08,9.44117718235652e-08,1
"remanei_genome_00000773_latens_genome_00003399",3.68905112398208,0.642824673569947,0.898041095644103,0.715807635850888,0.474110136831266,0.534762781803464,0
"remanei_genome_00003130_latens_genome_00000721",2.60239765723335,1.51137269568348,1.27068593848816,1.18941482698839,0.234276469115877,0.287188645909074,0
"remanei_genome_00001345_latens_genome_00002765",28.0238752289001,2.89157971807127,0.448179553246299,6.45183319302875,1.10505174435395e-10,3.22158810750866e-10,1
"remanei_genome_00002327_latens_genome_00001656",17.2743078811252,2.41002032237503,0.66293496794724,3.63537969619795,0.00027757150575099,0.000518823800003381,1
"remanei_genome_00002157_latens_genome_00001864",52.0175720840286,4.11018809898926,0.57251073370635,7.17923325625794,7.01034539212528e-13,2.27159550978423e-12,1
"remanei_genome_00000326_latens_genome_00003881",0.409106010696299,1.11959449551536,2.9896265397957,0.374493094910735,0.708037492950728,0.753131135562609,0
"remanei_genome_00006420_latens_genome_00004851",5.49748775254879,-1.58059776179656,0.819126168510052,-1.92961453627051,0.0536546163483427,0.074614145435537,0
"remanei_genome_00003230_latens_genome_00000587",3.20167639621491,1.80189556839586,0.912571000696132,1.97452643906209,0.0483219141756841,0.0676799519242623,0
"remanei_genome_00001778_latens_genome_00002277",13.8351847969264,2.65209713087549,0.632271797613253,4.194552312608,2.73411049079112e-05,5.62488672749245e-05,1
"remanei_genome_00000250_latens_genome_00022419",544.708814625409,0.0539384333148182,0.244857214126633,0.220285252804203,0.825649004648889,0.855002300796274,0
"remanei_genome_00002873_latens_genome_00000991",901.882247141548,1.6534364900256,0.433764539904824,3.81182954786575,0.000137941990220354,0.000266094676724453,1
"remanei_genome_00001736_latens_genome_00002324",8449.94054113443,5.8718344846938,0.440664572605254,13.3249524689015,1.65738310996506e-40,1.94880388796943e-39,1
"remanei_genome_00002754_latens_genome_00001130",0.871064912555796,0.631436491904527,2.97615719498248,0.212165033812417,0.831978284710444,0.859832556537508,0
"remanei_genome_00014035_latens_genome_00023041",26.6571576177234,-1.82357782211938,0.42526282126927,-4.28811956022066,1.80192100233342e-05,3.77122743443472e-05,-1
"remanei_genome_00002748_latens_genome_00001141",71.2859383910888,1.32781518011001,0.778756380958409,1.70504565044575,0.0881859107731828,0.117627933829572,0
"remanei_genome_00006784_latens_genome_00004429",7.32120829971464,-0.185057431234993,0.774932841816452,-0.238804476012678,0.811257199281653,0.842959194610697,0
"remanei_genome_00008481_latens_genome_00015099",30.2817993361347,0.618268462763794,0.388129351953627,1.59294436159433,0.111172673227952,0.14559901064127,0
"remanei_genome_00003017_latens_genome_00000841",6.26541494852735,2.46971986008874,0.641949799833199,3.84721649688256,0.000119467394683461,0.00023219108059191,1
"remanei_genome_00000093_latens_genome_00019981",968.063436761369,2.38071327742931,0.258459580847448,9.21116280396078,3.22610914402299e-20,1.42782444251617e-19,1
